date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2015-09-15,1034656,1,2.5,7196,12809,2.5,0,0,3,6199,997,1981,1981,7739 Main St,Kirkland,WA 98132,USA
2015-09-15,1166020,6,3.0,7089,149768,2.0,0,3,3,3604,3485,1938,0,7716 Oak St,Renton,WA 98176,USA
2015-09-15,1393977,3,4.0,7781,131306,2.0,0,4,5,6385,1396,1913,2012,6859 Pine St,Seattle,WA 98165,USA
2015-09-16,455009,6,4.0,2215,183529,1.0,0,0,3,1956,259,1951,0,8906 Pine St,Kirkland,WA 98022,USA
2015-09-16,1065650,1,2.5,7349,153963,2.0,0,0,3,4904,2445,1981,0,7206 Pine St,Federal Way,WA 98011,USA
2015-09-16,638429,4,2.0,2743,60151,2.0,0,1,3,1475,1268,1956,0,9501 Elm St,Kent,WA 98110,USA
2015-09-16,1141436,8,3.5,7503,85661,2.5,0,0,3,6824,679,1920,2002,4093 Oak St,North Bend,WA 98088,USA
2015-09-16,547663,7,3.0,2260,195080,2.0,0,2,3,1290,970,1922,0,8587 Main St,Shoreline,WA 98022,USA
2015-09-16,840642,8,3.0,5942,184560,2.5,0,0,3,4072,1870,1903,0,621 Elm St,Lynnwood,WA 98187,USA
2015-09-17,765225,3,2.5,4507,57632,1.5,0,0,5,3847,660,1973,0,5441 Main St,Renton,WA 98209,USA
2015-09-17,421846,2,4.0,2296,120847,2.5,0,0,3,2085,211,1942,0,8977 Elm St,Kirkland,WA 98154,USA
2015-09-17,566277,3,3.5,3175,67533,1.5,0,0,3,2956,219,1910,1980,1720 Oak St,Lynnwood,WA 98143,USA
2015-09-17,1126121,3,2.0,7624,114459,2.5,0,0,4,5833,1791,1983,0,6101 Main St,Kent,WA 98011,USA
2015-09-17,951423,3,3.0,6281,72889,3.0,0,2,2,4634,1647,1918,0,7549 Pine St,Kenmore,WA 98176,USA
2015-09-17,1018211,4,1.0,7273,85239,1.5,0,0,4,6721,552,1964,0,3564 Main St,Kent,WA 98077,USA
2015-09-18,770757,7,4.0,3736,102511,1.5,0,2,3,2919,817,1994,0,6298 Elm St,Sammamish,WA 98099,USA
2015-09-18,1192479,1,2.5,7919,58942,2.0,0,2,4,6250,1669,1901,2002,7247 Elm St,Bothell,WA 98187,USA
2015-09-18,1009913,7,2.5,6398,10275,1.5,0,0,4,4587,1811,2004,0,7323 Pine St,Seattle,WA 98198,USA
2015-09-18,287982,2,4.0,543,20965,2.5,0,0,4,372,171,1948,2018,2902 Oak St,Kenmore,WA 98077,USA
2015-09-18,259160,1,3.0,988,98955,3.0,0,0,3,731,257,1968,0,9102 Pine St,Burien,WA 98077,USA
2015-09-18,889456,6,2.0,4776,115178,3.0,0,0,4,3259,1517,1933,0,8347 Elm St,Issaquah,WA 98022,USA
2015-09-18,681447,6,3.0,3648,167926,2.0,0,0,3,2450,1198,1903,0,8181 Pine St,Duvall,WA 98022,USA
2015-09-19,1026946,6,4.0,7017,148045,2.5,0,0,4,6994,23,1990,0,2636 Elm St,Shoreline,WA 98121,USA
2015-09-19,960656,1,1.5,5223,90086,2.5,0,4,3,3489,1734,1938,0,6855 Pine St,Redmond,WA 98176,USA
2015-09-19,407248,5,3.0,1456,27878,1.0,0,0,1,914,542,2016,0,246 Oak St,Sammamish,WA 98033,USA
2015-09-19,534877,4,3.5,2614,126664,1.5,0,0,2,1769,845,1948,1981,4390 Main St,Burien,WA 98176,USA
2015-09-19,1022056,5,4.0,6144,149177,2.0,0,4,3,4886,1258,1902,1985,557 Main St,Renton,WA 98143,USA
2015-09-19,443825,7,3.5,1615,114174,3.0,0,3,2,1543,72,1925,0,8486 Pine St,Kent,WA 98198,USA
2015-09-20,587872,6,4.0,2281,65746,1.0,0,3,4,2039,242,1940,1996,8586 Main St,Kenmore,WA 98088,USA
2015-09-20,693910,4,1.5,3326,100458,2.5,0,2,3,3063,263,1964,2005,6853 Oak St,Federal Way,WA 98121,USA
2015-09-20,424690,1,3.5,1150,129684,1.5,0,0,4,1068,82,2015,0,7537 Elm St,Bothell,WA 98044,USA
2015-09-20,529196,6,3.5,2376,40935,3.0,0,3,2,2281,95,2016,0,5823 Oak St,Redmond,WA 98110,USA
2015-09-20,968817,1,1.0,5863,33784,1.0,0,3,3,3620,2243,1915,0,257 Main St,Burien,WA 98209,USA
2015-09-20,321649,4,2.5,840,163673,2.5,0,0,3,612,228,1957,0,6910 Oak St,Edmonds,WA 98022,USA
2015-09-21,615575,1,3.5,3450,40865,3.0,0,0,3,2389,1061,1934,0,200 Main St,Renton,WA 98154,USA
2015-09-21,934385,1,2.5,6404,98081,3.0,0,0,3,4424,1980,1982,0,9610 Oak St,Shoreline,WA 98143,USA
2015-09-21,721093,2,4.0,3875,79701,2.5,0,0,5,3201,674,1915,0,7074 Pine St,Lynnwood,WA 98110,USA
2015-09-21,639698,7,2.0,2945,150688,2.5,0,0,3,2064,881,1932,0,6298 Oak St,North Bend,WA 98209,USA
2015-09-21,658686,5,3.0,3250,12654,2.0,0,0,4,2626,624,1930,0,1797 Main St,Edmonds,WA 98077,USA
2015-09-21,460835,8,1.0,2644,18830,3.0,0,0,3,1827,817,1921,0,2515 Main St,Bothell,WA 98033,USA
2015-09-21,690233,5,4.0,1854,148277,2.5,1,0,4,1215,639,1960,2005,1716 Oak St,Shoreline,WA 98121,USA
2015-09-22,626540,5,1.5,3776,43425,1.0,0,0,3,2554,1222,2007,2001,7162 Pine St,Kenmore,WA 98077,USA
2015-09-22,334568,3,2.0,948,78355,1.5,0,2,5,854,94,1983,0,9708 Pine St,Mercer Island,WA 98055,USA
2015-09-22,869776,2,1.0,6037,167923,2.0,0,0,3,4832,1205,1963,0,5628 Pine St,Bellevue,WA 98154,USA
2015-09-22,756989,8,1.0,4672,109039,2.5,0,0,1,4611,61,2019,0,4456 Elm St,Renton,WA 98121,USA
2015-09-22,1008956,6,4.0,5491,139024,1.5,0,0,3,5031,460,1969,0,7896 Pine St,Issaquah,WA 98165,USA
2015-09-22,814972,6,1.5,5144,48405,2.0,0,0,3,3821,1323,1934,0,6093 Oak St,Federal Way,WA 98165,USA
2015-09-23,313787,6,1.5,1297,6391,3.0,0,0,3,805,492,1938,0,9179 Oak St,Woodinville,WA 98209,USA
2015-09-23,651618,5,2.5,3996,194540,1.5,0,0,3,3344,652,1902,0,2972 Oak St,Seattle,WA 98209,USA
2015-09-23,1158276,7,3.0,6048,16091,2.0,0,2,4,5221,827,1995,2011,3807 Main St,Kenmore,WA 98033,USA
2015-09-23,891811,5,4.0,6104,31237,2.5,0,0,2,4468,1636,1912,0,4725 Main St,Auburn,WA 98110,USA
2015-09-23,890476,8,2.0,5410,114268,2.5,0,0,3,3326,2084,2011,0,3088 Elm St,Kent,WA 98132,USA
2015-09-23,1095478,7,3.0,7665,59353,2.0,0,0,3,5968,1697,1913,0,8099 Oak St,Duvall,WA 98088,USA
2015-09-24,645221,2,2.0,2682,75500,3.0,0,0,4,1681,1001,1940,0,389 Main St,Lynnwood,WA 98033,USA
2015-09-24,1179182,7,1.0,7297,172754,2.0,0,3,2,7078,219,1907,0,262 Oak St,Kent,WA 98121,USA
2015-09-24,1214896,8,3.5,7921,113780,1.0,0,0,3,6451,1470,2010,2020,7730 Elm St,Edmonds,WA 98088,USA
2015-09-24,939978,1,3.5,6179,181706,2.0,0,2,1,3991,2188,1918,0,111 Pine St,Duvall,WA 98132,USA
2015-09-24,703308,5,4.0,3826,27968,2.0,0,0,3,2325,1501,2008,1999,1389 Elm St,Kirkland,WA 98165,USA
2015-09-24,381253,6,1.5,1145,186905,2.5,0,1,3,982,163,1913,0,1898 Pine St,Bellevue,WA 98055,USA
2015-09-24,1079564,1,1.5,6421,172277,3.0,0,3,5,5482,939,1974,0,6519 Pine St,Burien,WA 98099,USA
2015-09-25,381562,5,1.0,1219,174613,2.0,0,2,3,973,246,1949,0,852 Oak St,Kent,WA 98132,USA
2015-09-25,527527,4,1.0,2022,126401,1.5,0,3,3,1632,390,1998,0,3416 Elm St,Auburn,WA 98066,USA
2015-09-25,1238173,3,2.0,7256,29285,2.5,0,0,4,5818,1438,1960,0,2512 Pine St,Lynnwood,WA 98198,USA
2015-09-25,1176319,5,1.0,7127,104507,2.5,0,3,3,4846,2281,1935,0,5167 Elm St,Sammamish,WA 98198,USA
2015-09-25,374504,4,4.0,1569,184585,2.0,0,0,4,1519,50,1966,0,3937 Elm St,Edmonds,WA 98176,USA
2015-09-25,1075965,8,2.0,6062,16430,1.5,0,3,5,4483,1579,1988,0,6860 Elm St,Duvall,WA 98132,USA
2015-09-26,827116,2,3.0,5243,141105,2.0,0,0,5,2674,2569,1976,0,7510 Pine St,Edmonds,WA 98132,USA
2015-09-26,908817,4,1.5,5387,151990,1.5,0,1,3,3631,1756,1979,0,2247 Oak St,Mercer Island,WA 98011,USA
2015-09-26,839058,2,1.5,5174,19256,2.5,0,2,3,2924,2250,1991,0,2111 Elm St,Auburn,WA 98099,USA
2015-09-26,643938,5,3.5,3575,180594,1.5,0,0,5,2437,1138,1944,0,6308 Oak St,Burien,WA 98132,USA
2015-09-26,700800,2,3.5,4307,196425,2.0,0,1,2,3463,844,1990,0,8852 Pine St,Edmonds,WA 98088,USA
2015-09-26,1167414,4,4.0,6644,122946,1.0,0,2,3,3397,3247,1973,0,1095 Pine St,Seattle,WA 98000,USA
2015-09-27,609045,7,1.5,3861,32188,1.0,0,0,3,3610,251,1981,0,5289 Oak St,Seattle,WA 98143,USA
2015-09-27,636298,3,4.0,2656,56134,1.5,0,0,3,2138,518,1971,0,8200 Pine St,Duvall,WA 98165,USA
2015-09-27,952651,1,3.0,5055,53657,2.0,0,0,5,3274,1781,1906,1990,1577 Main St,Redmond,WA 98209,USA
2015-09-27,514997,1,3.0,2813,37088,3.0,0,0,4,1844,969,2012,0,8500 Pine St,Kent,WA 98154,USA
2015-09-27,880810,3,2.5,5757,147051,1.0,0,0,3,4218,1539,1921,0,9281 Pine St,Mercer Island,WA 98000,USA
2015-09-27,714505,6,2.0,4005,51106,2.5,0,0,4,2499,1506,2001,0,4576 Pine St,Edmonds,WA 98176,USA
2015-09-28,705261,1,3.5,4639,133667,2.0,0,0,3,2329,2310,2010,0,7724 Pine St,Kent,WA 98132,USA
2015-09-28,1099014,8,2.0,7529,164696,2.0,0,0,4,3864,3665,1908,0,9553 Oak St,Seattle,WA 98154,USA
2015-09-28,951528,5,3.5,6129,68824,1.0,0,0,3,4160,1969,1959,0,4561 Main St,Woodinville,WA 98165,USA
2015-09-28,1192725,6,2.5,7587,106149,3.0,0,1,3,4264,3323,1941,0,7430 Oak St,Bellevue,WA 98165,USA
2015-09-28,861301,5,1.5,5578,172503,2.5,0,0,3,2851,2727,1958,1983,4773 Main St,Duvall,WA 98011,USA
2015-09-28,1128597,4,4.0,6905,95547,3.0,0,2,3,6419,486,1939,0,3278 Pine St,Shoreline,WA 98176,USA
2015-09-28,1158591,8,2.0,7371,122624,2.5,0,0,3,4695,2676,2002,1998,1388 Main St,Seattle,WA 98110,USA
2015-09-29,271069,4,3.5,1132,149199,1.0,0,0,3,850,282,1928,0,2615 Main St,Bellevue,WA 98077,USA
2015-09-29,594853,6,2.0,2699,18878,2.0,0,0,5,1591,1108,1954,0,367 Pine St,Bothell,WA 98209,USA
2015-09-29,1104084,6,1.5,6856,61690,2.5,0,2,5,3588,3268,1963,0,6048 Elm St,Edmonds,WA 98022,USA
2015-09-29,763759,8,4.0,3563,78838,2.0,0,1,4,3108,455,2000,0,6026 Pine St,Shoreline,WA 98121,USA
2015-09-29,1061577,8,1.0,5853,188432,1.5,0,3,4,3292,2561,2013,0,4651 Oak St,Bothell,WA 98209,USA
2015-09-29,732532,6,3.5,3410,109484,1.5,0,0,5,1748,1662,2011,0,2749 Pine St,Kenmore,WA 98165,USA
2015-09-30,396462,6,1.0,1122,132279,1.0,0,1,4,890,232,2010,0,818 Main St,Sammamish,WA 98143,USA
2015-09-30,942175,2,2.5,6573,2083,1.0,0,0,3,3330,3243,1941,0,5260 Main St,Kenmore,WA 98165,USA
2015-09-30,507860,7,4.0,860,183636,1.0,0,2,4,617,243,1928,0,2262 Main St,Sammamish,WA 98176,USA
2015-09-30,574173,6,3.0,2867,4311,1.5,0,0,3,1847,1020,1991,0,3306 Main St,Shoreline,WA 98110,USA
2015-09-30,1042122,8,2.0,6865,24135,2.5,0,0,3,4528,2337,1920,0,6276 Pine St,Renton,WA 98176,USA
2015-09-30,471261,7,3.5,709,58109,3.0,1,0,3,355,354,1996,0,2892 Elm St,Kenmore,WA 98198,USA
2015-10-01,664269,6,2.0,3967,62354,1.0,0,1,3,3896,71,1962,0,5208 Elm St,Redmond,WA 98000,USA
2015-10-01,377732,4,2.5,1430,195719,3.0,0,0,5,1084,346,1962,0,4695 Oak St,Sammamish,WA 98121,USA
2015-10-01,954392,5,2.5,6202,107892,3.0,0,0,4,4876,1326,1989,0,5498 Oak St,Kenmore,WA 98154,USA
2015-10-01,914654,7,2.0,5084,191373,1.5,0,0,4,4235,849,1937,0,8593 Oak St,Sammamish,WA 98187,USA
2015-10-01,907550,4,3.5,4443,63233,2.5,0,4,4,3993,450,1978,1988,2986 Elm St,Seattle,WA 98143,USA
2015-10-01,791026,1,4.0,5196,178284,1.5,0,0,3,4177,1019,1965,0,1400 Main St,Kenmore,WA 98000,USA
2015-10-01,887630,8,1.5,5369,90468,1.0,0,3,4,4730,639,1911,2017,1574 Oak St,Kenmore,WA 98132,USA
2015-10-02,483292,2,4.0,1377,189848,1.5,0,4,3,997,380,1932,0,6498 Main St,Auburn,WA 98154,USA
2015-10-02,1007515,2,1.5,6083,52588,1.5,0,3,3,4170,1913,1978,0,6066 Oak St,Redmond,WA 98066,USA
2015-10-02,1003821,5,3.0,5295,32716,1.5,0,3,4,4826,469,2008,0,2254 Main St,Edmonds,WA 98154,USA
2015-10-02,865204,6,4.0,2999,128558,1.0,1,3,4,2797,202,1900,2012,4820 Elm St,Auburn,WA 98209,USA
2015-10-02,1046925,4,2.0,7056,79255,1.0,0,0,4,4014,3042,1996,0,4151 Main St,Bothell,WA 98099,USA
2015-10-02,1018630,1,2.0,6553,153849,1.5,0,0,3,5054,1499,1967,0,8853 Main St,Burien,WA 98143,USA
2015-10-03,541761,4,3.5,3023,128326,1.5,0,0,4,2544,479,1927,2013,456 Pine St,Seattle,WA 98055,USA
2015-10-03,792665,8,2.0,4851,181357,3.0,0,0,3,2628,2223,1961,1988,5314 Oak St,Bothell,WA 98143,USA
2015-10-03,1064388,8,3.5,5769,122921,2.5,0,0,3,5565,204,2016,0,7409 Pine St,Burien,WA 98121,USA
2015-10-03,1006627,6,2.0,6770,94481,3.0,0,1,3,5145,1625,1977,0,9378 Main St,Duvall,WA 98110,USA
2015-10-03,450089,6,2.5,891,160860,2.5,0,0,3,733,158,2016,0,6382 Pine St,Federal Way,WA 98209,USA
2015-10-03,915709,8,1.0,4402,136091,2.5,0,3,3,2593,1809,1958,0,1615 Main St,Duvall,WA 98198,USA
2015-10-04,1078586,3,2.0,7123,76018,1.5,0,0,3,4503,2620,1948,0,5401 Oak St,Burien,WA 98011,USA
2015-10-04,1036237,8,1.0,5588,47873,3.0,1,0,4,3132,2456,1944,0,2885 Main St,Sammamish,WA 98209,USA
2015-10-04,1105946,4,1.5,7566,131241,2.5,0,0,3,4781,2785,1975,0,7396 Oak St,Lynnwood,WA 98000,USA
2015-10-04,1107517,5,3.0,7045,141967,2.5,0,0,3,5256,1789,1905,0,1776 Main St,Duvall,WA 98077,USA
2015-10-04,744177,4,4.0,2821,181085,1.0,0,4,3,2586,235,2014,0,1746 Main St,Duvall,WA 98143,USA
2015-10-04,909070,2,4.0,5440,191642,2.5,0,0,5,4171,1269,1919,0,3262 Oak St,Bellevue,WA 98088,USA
2015-10-04,709129,1,1.5,4481,95672,1.5,0,0,5,2788,1693,2011,0,5898 Main St,Burien,WA 98011,USA
2015-10-05,321009,7,2.0,638,48672,2.0,0,1,3,333,305,1984,0,4631 Pine St,Shoreline,WA 98044,USA
2015-10-05,404654,5,4.0,602,7121,1.0,0,0,3,488,114,1915,1995,9404 Pine St,Edmonds,WA 98077,USA
2015-10-05,1099935,3,3.5,5861,100332,2.0,1,0,3,4161,1700,1911,0,3213 Elm St,Redmond,WA 98165,USA
2015-10-05,879050,1,1.5,5736,83445,1.5,0,0,2,5691,45,1951,0,3714 Pine St,Auburn,WA 98165,USA
2015-10-05,816270,1,2.5,5833,68863,2.0,0,0,3,5190,643,1919,0,9785 Pine St,Lynnwood,WA 98132,USA
2015-10-05,335514,7,1.0,983,151002,2.5,0,0,3,888,95,1957,0,487 Main St,Mercer Island,WA 98209,USA
2015-10-06,1101292,2,3.5,7172,50987,2.0,0,3,3,3629,3543,1944,2016,1605 Elm St,Woodinville,WA 98154,USA
2015-10-06,1035749,2,4.0,4819,101787,3.0,0,0,4,4283,536,1996,2014,1075 Oak St,Duvall,WA 98000,USA
2015-10-06,1005536,2,3.5,5889,129215,1.5,0,0,3,3517,2372,2013,0,3709 Elm St,Bothell,WA 98022,USA
2015-10-06,745518,5,2.0,4573,167574,3.0,0,0,3,3625,948,1901,2019,9486 Oak St,Bellevue,WA 98055,USA
2015-10-06,402676,4,2.5,2348,98083,2.0,0,0,4,1699,649,1933,0,6665 Main St,Mercer Island,WA 98143,USA
2015-10-06,569217,1,1.0,2384,32688,3.0,0,3,4,1873,511,1925,0,6529 Pine St,Issaquah,WA 98033,USA
2015-10-07,757004,4,2.5,3705,109034,1.0,0,0,4,2099,1606,1932,0,7305 Main St,Federal Way,WA 98187,USA
2015-10-07,685563,4,1.5,2661,109406,2.0,0,4,3,1938,723,1941,0,4239 Elm St,Edmonds,WA 98154,USA
2015-10-07,480173,2,2.0,1964,8304,3.0,0,0,2,1018,946,1993,0,3986 Pine St,Mercer Island,WA 98088,USA
2015-10-07,396682,4,3.5,1143,136121,2.5,0,2,3,594,549,2019,1980,4102 Pine St,Kirkland,WA 98187,USA
2015-10-07,1135161,1,3.5,7294,15947,2.0,0,0,3,6045,1249,1964,1983,765 Elm St,Edmonds,WA 98022,USA
2015-10-07,815473,1,1.5,3936,10495,1.0,1,0,3,3840,96,2009,0,4171 Pine St,North Bend,WA 98099,USA
2015-10-07,931331,6,3.5,5851,25707,2.5,0,0,4,5199,652,1907,0,9614 Pine St,Kenmore,WA 98176,USA
2015-10-08,938692,3,3.0,5053,193992,2.0,0,0,5,3711,1342,1964,0,6905 Main St,Shoreline,WA 98066,USA
2015-10-08,1036798,5,2.0,7018,45544,2.5,0,0,4,3705,3313,2009,0,6917 Oak St,Woodinville,WA 98154,USA
2015-10-08,970793,4,1.5,6223,162778,2.0,0,0,4,3251,2972,1909,0,2456 Main St,Bellevue,WA 98000,USA
2015-10-08,399318,5,2.0,1110,101770,2.0,0,2,3,642,468,1931,0,9151 Main St,Shoreline,WA 98110,USA
2015-10-08,738807,5,1.0,4802,166065,1.5,0,0,4,4743,59,1950,0,7701 Elm St,Shoreline,WA 98176,USA
2015-10-08,464188,5,2.0,2043,15987,3.0,0,0,5,1428,615,1956,1982,235 Pine St,Edmonds,WA 98044,USA
2015-10-09,733850,7,2.0,4039,151161,2.0,0,2,4,3722,317,1939,0,461 Pine St,North Bend,WA 98066,USA
2015-10-09,540564,8,1.0,1966,66997,1.0,0,0,3,1676,290,1965,0,3053 Pine St,Kent,WA 98198,USA
2015-10-09,360357,6,1.5,1416,10993,3.0,0,2,3,1136,280,1930,1993,6709 Elm St,Redmond,WA 98154,USA
2015-10-09,1025179,5,2.0,6964,12465,1.5,0,0,3,6782,182,1962,0,161 Oak St,Duvall,WA 98022,USA
2015-10-09,1065868,8,2.5,6736,83071,3.0,0,0,3,4144,2592,1967,0,5316 Oak St,Redmond,WA 98154,USA
2015-10-09,1287471,8,2.0,6027,33640,3.0,1,0,5,4384,1643,1955,2021,3607 Oak St,Lynnwood,WA 98044,USA
2015-10-10,455670,6,1.5,1681,76997,2.0,0,3,4,1567,114,1911,0,7396 Oak St,Mercer Island,WA 98121,USA
2015-10-10,1185095,1,3.5,7515,13366,1.0,0,3,4,5830,1685,1930,0,916 Main St,Kirkland,WA 98209,USA
2015-10-10,746658,7,4.0,2646,30895,2.0,0,4,1,1649,997,2004,0,7002 Main St,North Bend,WA 98044,USA
2015-10-10,616608,4,1.0,2772,2785,1.0,0,0,3,1675,1097,1922,0,4062 Main St,Auburn,WA 98022,USA
2015-10-10,396254,6,3.5,1351,7242,1.0,0,2,3,1184,167,1932,0,6408 Pine St,Auburn,WA 98088,USA
2015-10-10,909755,3,1.5,5036,25529,2.5,0,0,4,2550,2486,1907,2003,4249 Pine St,Auburn,WA 98088,USA
2015-10-11,340822,8,3.0,1219,113616,2.0,0,0,3,1166,53,1961,1980,4625 Main St,Bellevue,WA 98066,USA
2015-10-11,1081074,5,4.0,5180,65399,1.5,0,2,5,2637,2543,2012,1993,7445 Pine St,Kenmore,WA 98011,USA
2015-10-11,581239,8,3.5,2514,7356,3.0,0,0,4,2050,464,1979,0,7863 Elm St,Burien,WA 98165,USA
2015-10-11,717126,7,2.0,3972,155301,2.5,0,0,4,3187,785,1914,1989,1056 Pine St,Bellevue,WA 98088,USA
2015-10-11,726720,3,4.0,4142,86380,1.5,0,0,5,3268,874,1940,0,1849 Oak St,Edmonds,WA 98132,USA
2015-10-11,832191,1,2.0,4370,19220,2.0,0,2,5,3221,1149,2003,0,2159 Oak St,Bothell,WA 98198,USA
2015-10-11,242617,1,1.0,563,157723,1.0,0,0,3,521,42,1951,2021,5707 Pine St,Kirkland,WA 98209,USA
2015-10-12,831224,2,2.0,5363,98222,2.0,0,0,4,4449,914,1925,2014,7928 Pine St,Mercer Island,WA 98176,USA
2015-10-12,528422,5,4.0,1059,89198,2.0,0,4,3,943,116,1977,0,3855 Oak St,Burien,WA 98055,USA
2015-10-12,1141897,2,2.5,7946,193922,2.5,0,0,3,4431,3515,1911,2004,6457 Main St,Renton,WA 98033,USA
2015-10-12,563160,7,2.5,2233,35261,1.5,0,0,3,1172,1061,1926,0,9336 Main St,Bothell,WA 98000,USA
2015-10-12,394138,3,3.5,1169,190551,2.5,0,0,4,601,568,2010,0,8759 Elm St,Shoreline,WA 98187,USA
2015-10-12,840254,8,1.5,4394,182772,1.5,0,2,3,2520,1874,1994,0,842 Main St,Sammamish,WA 98198,USA
2015-10-13,552717,4,1.0,2042,131792,2.5,0,0,4,1702,340,1967,0,4915 Pine St,North Bend,WA 98088,USA
2015-10-13,428175,2,3.0,1771,104467,3.0,0,0,4,1322,449,1929,0,2358 Elm St,Kenmore,WA 98132,USA
2015-10-13,560204,1,3.5,2915,43380,1.0,0,0,4,2553,362,1903,0,9564 Pine St,Redmond,WA 98077,USA
2015-10-13,578773,5,1.5,3291,80833,1.0,0,0,3,1960,1331,1953,1984,8962 Main St,Renton,WA 98132,USA
2015-10-13,869450,8,1.0,5213,105008,1.0,0,0,4,3562,1651,1994,0,3636 Main St,Duvall,WA 98154,USA
2015-10-13,1082982,3,4.0,7649,89324,3.0,0,0,3,7222,427,1933,0,9992 Oak St,Federal Way,WA 98110,USA
2015-10-14,1086303,6,1.0,6590,128718,3.0,0,0,3,6378,212,1967,0,2115 Oak St,Sammamish,WA 98121,USA
2015-10-14,1061903,7,4.0,5717,105992,1.0,0,3,5,5493,224,1983,0,5967 Main St,Burien,WA 98143,USA
2015-10-14,964424,7,3.5,5887,28011,1.0,0,1,3,5352,535,1955,0,3289 Main St,Issaquah,WA 98033,USA
2015-10-14,1051067,1,1.5,5679,180675,1.5,0,3,3,4793,886,1917,0,257 Pine St,Kenmore,WA 98000,USA
2015-10-14,1076140,6,1.5,7143,94593,1.5,0,1,4,6834,309,1946,0,7925 Oak St,Bothell,WA 98033,USA
2015-10-14,1433765,7,2.0,7975,119339,2.0,1,0,3,6835,1140,1971,0,7688 Pine St,Redmond,WA 98198,USA
2015-10-14,620246,4,3.0,3554,150519,2.5,0,0,3,3472,82,1959,0,5479 Oak St,Kirkland,WA 98088,USA
2015-10-15,648791,8,2.5,2958,84940,1.5,0,3,4,1515,1443,2005,0,3028 Oak St,Kent,WA 98099,USA
2015-10-15,629847,5,2.0,3565,87677,1.5,0,0,3,3425,140,1958,0,7931 Oak St,Renton,WA 98033,USA
2015-10-15,519129,8,1.0,1663,114570,1.5,0,4,3,1293,370,1901,0,235 Elm St,Kent,WA 98209,USA
2015-10-15,1031387,4,3.0,6528,65583,1.5,0,0,4,3628,2900,1972,0,6707 Oak St,Federal Way,WA 98088,USA
2015-10-15,1057007,7,3.0,5947,64056,3.0,0,0,4,3612,2335,1915,0,1976 Elm St,Kent,WA 98132,USA
2015-10-15,863000,4,1.5,5059,82468,2.0,0,0,4,4685,374,1985,1984,7762 Main St,Shoreline,WA 98121,USA
2015-10-16,742722,8,3.0,3249,123897,1.5,0,0,4,2446,803,1957,0,1141 Elm St,Auburn,WA 98110,USA
2015-10-16,981293,7,3.5,6256,13017,2.5,0,0,3,6202,54,1911,0,2002 Main St,Bothell,WA 98121,USA
2015-10-16,503294,5,3.0,2448,38880,1.5,0,0,4,1367,1081,1904,1981,1628 Main St,Mercer Island,WA 98187,USA
2015-10-16,971341,5,1.0,6806,2355,3.0,0,0,4,4806,2000,1938,0,6747 Main St,Mercer Island,WA 98121,USA
2015-10-16,330730,6,3.5,559,107360,1.0,0,0,3,372,187,1914,0,4369 Pine St,Mercer Island,WA 98165,USA
2015-10-16,704250,4,3.5,3602,59936,1.0,0,0,5,2730,872,2008,0,8408 Main St,Shoreline,WA 98044,USA
2015-10-17,415575,3,2.0,832,196680,2.0,0,1,4,679,153,1971,0,5225 Elm St,Bellevue,WA 98209,USA
2015-10-17,772778,6,3.0,4671,48266,1.0,0,0,3,3880,791,1987,0,3239 Elm St,Federal Way,WA 98121,USA
2015-10-17,899970,5,1.5,6374,186626,1.5,0,0,4,3191,3183,2014,0,8182 Pine St,Kent,WA 98110,USA
2015-10-17,1016096,1,4.0,6960,190287,3.0,0,0,4,3789,3171,1918,0,9440 Main St,Federal Way,WA 98088,USA
2015-10-17,368542,7,2.0,689,100138,2.0,0,3,3,356,333,2000,0,911 Main St,Auburn,WA 98187,USA
2015-10-17,817404,6,1.5,4060,61656,1.5,0,0,4,3785,275,2016,0,4919 Main St,Edmonds,WA 98022,USA
2015-10-17,1146552,2,3.0,6508,55104,1.0,0,3,4,4273,2235,1981,0,5737 Pine St,Bothell,WA 98209,USA
2015-10-18,1269715,3,2.0,7982,77844,2.5,0,0,4,5455,2527,1984,0,3936 Pine St,Kenmore,WA 98176,USA
2015-10-18,451587,7,3.0,795,1969,1.5,0,0,3,576,219,1948,0,7553 Pine St,Bellevue,WA 98143,USA
2015-10-18,590454,6,1.0,3048,99896,2.5,0,0,3,2818,230,1938,0,2328 Elm St,Woodinville,WA 98000,USA
2015-10-18,355073,5,2.0,676,1254,2.5,0,0,3,342,334,1977,0,8483 Pine St,Federal Way,WA 98176,USA
2015-10-18,546054,8,1.5,1299,142378,2.0,1,0,4,726,573,1914,0,866 Main St,Duvall,WA 98077,USA
2015-10-18,502001,5,1.0,1305,66516,3.0,0,1,4,1099,206,1954,0,7681 Elm St,Woodinville,WA 98044,USA
2015-10-19,1117389,3,2.5,7503,94077,1.0,0,0,2,7367,136,2012,0,7180 Pine St,Kenmore,WA 98044,USA
2015-10-19,513331,2,1.5,2242,150295,1.0,0,1,3,1841,401,1966,0,2908 Oak St,Issaquah,WA 98088,USA
2015-10-19,515622,6,4.0,714,68967,1.5,1,2,3,450,264,1955,0,2261 Elm St,Edmonds,WA 98022,USA
